locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEMGDAED_04339	CDS	759	ccmC_1		COG0755	Heme exporter protein C
LEMGDAED_04340	CDS	177				hypothetical protein
LEMGDAED_04341	CDS	657	oiaX	4.1.1.-	COG1850	3-oxo-isoapionate-4-phosphate decarboxylase
LEMGDAED_04342	CDS	297				hypothetical protein
LEMGDAED_04343	CDS	450				hypothetical protein
LEMGDAED_04344	CDS	420				hypothetical protein
LEMGDAED_04345	CDS	462	rplM_1		COG0102	50S ribosomal protein L13
LEMGDAED_04346	CDS	771				hypothetical protein
LEMGDAED_04347	CDS	108				hypothetical protein
LEMGDAED_04348	CDS	789				hypothetical protein
LEMGDAED_04349	CDS	468	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
LEMGDAED_04350	CDS	231				hypothetical protein
LEMGDAED_04351	CDS	606				hypothetical protein
LEMGDAED_04352	CDS	171				hypothetical protein
LEMGDAED_04353	CDS	435				hypothetical protein
LEMGDAED_04354	CDS	876				hypothetical protein
LEMGDAED_04355	CDS	261			COG4095	Sugar transporter SemiSWEET
LEMGDAED_04356	CDS	357				hypothetical protein
LEMGDAED_04357	CDS	762				hypothetical protein
LEMGDAED_04358	CDS	303				hypothetical protein
LEMGDAED_04359	CDS	729				hypothetical protein
LEMGDAED_04360	CDS	273				hypothetical protein
LEMGDAED_04361	CDS	651				hypothetical protein
LEMGDAED_04362	CDS	540				hypothetical protein
LEMGDAED_04363	CDS	1266	msrP_2	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
LEMGDAED_04364	CDS	267				hypothetical protein
LEMGDAED_04365	CDS	363	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
LEMGDAED_04366	CDS	306				hypothetical protein
LEMGDAED_04367	CDS	189				hypothetical protein
LEMGDAED_04368	CDS	597				hypothetical protein
LEMGDAED_04369	CDS	786				hypothetical protein
LEMGDAED_04370	CDS	201				hypothetical protein
LEMGDAED_04371	CDS	933				hypothetical protein
LEMGDAED_04372	tRNA	74				tRNA-Gln(ctg)
LEMGDAED_04373	CDS	282	glpK_1	2.7.1.30		Glycerol kinase
LEMGDAED_04374	CDS	234	rpsU_3		COG0828	30S ribosomal protein S21
LEMGDAED_04375	CDS	657	purK_1	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
LEMGDAED_04376	CDS	1656	alsS	2.2.1.6	COG0028	Acetolactate synthase
LEMGDAED_04377	CDS	828			COG1305	putative protein
LEMGDAED_04378	CDS	942				hypothetical protein
LEMGDAED_04379	CDS	1041			COG2308	putative protein
LEMGDAED_04380	CDS	210				hypothetical protein
LEMGDAED_04381	CDS	303				hypothetical protein
LEMGDAED_04382	CDS	333				hypothetical protein
LEMGDAED_04383	CDS	336				hypothetical protein
LEMGDAED_04384	tRNA	76				tRNA-Trp(cca)
LEMGDAED_04385	CDS	90				hypothetical protein
LEMGDAED_04386	CDS	243				hypothetical protein
LEMGDAED_04387	CDS	1626	hisS_1	6.1.1.21	COG0124	Histidine--tRNA ligase
LEMGDAED_04388	CDS	237				hypothetical protein
LEMGDAED_04389	CDS	240	tatA_1		COG1826	Sec-independent protein translocase protein TatA
LEMGDAED_04390	CDS	546	tatB_1		COG1826	Sec-independent protein translocase protein TatB
LEMGDAED_04391	CDS	135				hypothetical protein
LEMGDAED_04392	CDS	363				hypothetical protein
LEMGDAED_04393	CDS	168				hypothetical protein
LEMGDAED_04394	CDS	141				hypothetical protein
LEMGDAED_04395	CDS	387	traC_2	2.7.7.-		DNA primase TraC
LEMGDAED_04396	CDS	156				hypothetical protein
LEMGDAED_04397	CDS	174				hypothetical protein
LEMGDAED_04398	CDS	1362				hypothetical protein
LEMGDAED_04399	CDS	441				hypothetical protein
LEMGDAED_04400	CDS	615				hypothetical protein
LEMGDAED_04401	CDS	201				hypothetical protein
LEMGDAED_04402	CDS	288				hypothetical protein
LEMGDAED_04403	CDS	210				hypothetical protein
LEMGDAED_04404	CDS	318				hypothetical protein
LEMGDAED_04405	CDS	489				hypothetical protein
LEMGDAED_04406	CDS	600				hypothetical protein
LEMGDAED_04407	CDS	624				hypothetical protein
LEMGDAED_04408	CDS	234				hypothetical protein
LEMGDAED_04409	CDS	261				hypothetical protein
LEMGDAED_04410	CDS	1317	pgi_1	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
LEMGDAED_04411	CDS	1293				hypothetical protein
LEMGDAED_04412	CDS	357				hypothetical protein
LEMGDAED_04413	CDS	1500				hypothetical protein
LEMGDAED_04414	CDS	777	rnc_1	3.1.26.3	COG0571	Ribonuclease 3
LEMGDAED_04415	CDS	912	era_1		COG1159	GTPase Era
LEMGDAED_04416	CDS	627				hypothetical protein
LEMGDAED_04417	CDS	474	smpB_1			SsrA-binding protein
LEMGDAED_04418	CDS	477		1.6.5.11	COG2070	NADH:quinone reductase
LEMGDAED_04419	CDS	219				hypothetical protein
LEMGDAED_04420	CDS	369				hypothetical protein
LEMGDAED_04421	CDS	333				hypothetical protein
LEMGDAED_04422	CDS	543				hypothetical protein
LEMGDAED_04423	CDS	858	hcaB_5	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LEMGDAED_04424	CDS	330				hypothetical protein
LEMGDAED_04425	CDS	663	queA_1	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
LEMGDAED_04426	CDS	288	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
LEMGDAED_04427	CDS	975				hypothetical protein
LEMGDAED_04428	CDS	930				hypothetical protein
LEMGDAED_04429	CDS	1110				hypothetical protein
LEMGDAED_04430	CDS	486	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
LEMGDAED_04431	CDS	279				hypothetical protein
LEMGDAED_04432	CDS	1209	trpB_3	4.2.1.20	COG0133	Tryptophan synthase beta chain
LEMGDAED_04433	CDS	438	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
LEMGDAED_04434	CDS	969				hypothetical protein
LEMGDAED_04435	CDS	144				hypothetical protein
LEMGDAED_04436	CDS	141				hypothetical protein
LEMGDAED_04437	CDS	411				hypothetical protein
LEMGDAED_04438	CDS	453				hypothetical protein
LEMGDAED_04439	CDS	498				hypothetical protein
LEMGDAED_04440	CDS	1386	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
LEMGDAED_04441	CDS	390	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
LEMGDAED_04442	CDS	891	gcvA_2			Glycine cleavage system transcriptional activator
LEMGDAED_04443	CDS	216				hypothetical protein
LEMGDAED_04444	CDS	102				hypothetical protein
LEMGDAED_04445	CDS	1047	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
LEMGDAED_04446	CDS	186				hypothetical protein
LEMGDAED_04447	CDS	786	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
LEMGDAED_04448	CDS	483	hisZ_1			ATP phosphoribosyltransferase regulatory subunit
LEMGDAED_04449	CDS	1020	hisG_1	2.4.2.17	COG0040	ATP phosphoribosyltransferase
LEMGDAED_04450	CDS	225				hypothetical protein
LEMGDAED_04451	CDS	759	surE_1	3.1.3.5		5'/3'-nucleotidase SurE
LEMGDAED_04452	CDS	756	btuD_12	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEMGDAED_04453	CDS	1581		3.5.4.32	COG0402	8-oxoguanine deaminase
LEMGDAED_04454	CDS	1182	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
LEMGDAED_04455	CDS	2433	mrcA_1		COG5009	Penicillin-binding protein 1A
LEMGDAED_04456	CDS	678				hypothetical protein
LEMGDAED_04457	CDS	972	fgd_2	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
LEMGDAED_04458	CDS	1353	moxC	1.14.-.-	COG2141	Putative monooxygenase MoxC
LEMGDAED_04459	CDS	1179	hipO_3	3.5.1.32	COG1473	Hippurate hydrolase
LEMGDAED_04460	CDS	528				hypothetical protein
LEMGDAED_04461	CDS	237				hypothetical protein
LEMGDAED_04462	CDS	189				hypothetical protein
LEMGDAED_04463	CDS	531				hypothetical protein
LEMGDAED_04464	CDS	225				hypothetical protein
LEMGDAED_04465	CDS	1656				hypothetical protein
LEMGDAED_04466	CDS	228				hypothetical protein
LEMGDAED_04467	CDS	1320	atoC_3		COG2204	Regulatory protein AtoC
LEMGDAED_04468	CDS	522	aioB	1.20.9.1		Arsenite oxidase subunit AioB
LEMGDAED_04469	CDS	2463	aioA	1.20.9.1		Arsenite oxidase subunit AioA
LEMGDAED_04470	CDS	246				hypothetical protein
LEMGDAED_04471	CDS	453				hypothetical protein
LEMGDAED_04472	CDS	276				hypothetical protein
LEMGDAED_04473	CDS	222	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
LEMGDAED_04474	CDS	717	occM_1			Octopine transport system permease protein OccM
LEMGDAED_04475	CDS	255	parD4		COG3609	Antitoxin ParD4
LEMGDAED_04476	CDS	288	parE4_2		COG3668	Toxin ParE4
LEMGDAED_04477	CDS	753	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
LEMGDAED_04478	CDS	582				hypothetical protein
LEMGDAED_04479	CDS	606				hypothetical protein
LEMGDAED_04480	CDS	1167	mco_1	1.-.-.-		Multicopper oxidase mco
LEMGDAED_04481	CDS	480	rplO_1		COG0200	50S ribosomal protein L15
LEMGDAED_04482	CDS	480				hypothetical protein
LEMGDAED_04483	CDS	1086				hypothetical protein
LEMGDAED_04484	CDS	1107				hypothetical protein
LEMGDAED_04485	CDS	1095	potA_4	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
LEMGDAED_04486	CDS	669				hypothetical protein
LEMGDAED_04487	CDS	336	davD_2	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
LEMGDAED_04488	CDS	315				hypothetical protein
LEMGDAED_04489	CDS	219				hypothetical protein
LEMGDAED_04490	CDS	1053				hypothetical protein
LEMGDAED_04491	CDS	864	catE_2	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
LEMGDAED_04492	CDS	981	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
LEMGDAED_04493	CDS	453	iscR_1		COG1959	HTH-type transcriptional regulator IscR
LEMGDAED_04494	CDS	489	dut_1	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
LEMGDAED_04495	CDS	654	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LEMGDAED_04496	CDS	642				hypothetical protein
LEMGDAED_04497	CDS	1602	gsiB_5		COG0747	Glutathione-binding protein GsiB
LEMGDAED_04498	CDS	963	dppC_1		COG1173	Dipeptide transport system permease protein DppC
LEMGDAED_04499	CDS	114				hypothetical protein
LEMGDAED_04500	CDS	243				hypothetical protein
LEMGDAED_04501	CDS	1779	ftsI_1	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
LEMGDAED_04502	CDS	714	tolQ_2		COG0811	Tol-Pal system protein TolQ
LEMGDAED_04503	CDS	447	exbD_2		COG0848	Biopolymer transport protein ExbD
LEMGDAED_04504	CDS	1014	noc_2			Nucleoid occlusion protein
LEMGDAED_04505	CDS	1215				Iron-sulfur cluster carrier protein
LEMGDAED_04506	CDS	303	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
LEMGDAED_04507	CDS	813				hypothetical protein
LEMGDAED_04508	CDS	780	ydhC			Inner membrane transport protein YdhC
LEMGDAED_04509	CDS	855				hypothetical protein
LEMGDAED_04510	CDS	1182				hypothetical protein
LEMGDAED_04511	CDS	693	arsH_2	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
LEMGDAED_04512	CDS	243				hypothetical protein
LEMGDAED_04513	CDS	240				hypothetical protein
LEMGDAED_04514	CDS	561				hypothetical protein
LEMGDAED_04515	CDS	900				hypothetical protein
LEMGDAED_04516	CDS	405				hypothetical protein
LEMGDAED_04517	CDS	882		1.8.3.7	COG1262	Formylglycine-generating enzyme
LEMGDAED_04518	CDS	417				hypothetical protein
LEMGDAED_04519	CDS	204				hypothetical protein
LEMGDAED_04520	CDS	219				hypothetical protein
LEMGDAED_04521	CDS	696				hypothetical protein
LEMGDAED_04522	CDS	414				hypothetical protein
LEMGDAED_04523	CDS	594	cheD_1	3.5.1.44		Chemoreceptor glutamine deamidase CheD
LEMGDAED_04524	CDS	282	cheR_1	2.1.1.80		Chemotaxis protein methyltransferase
LEMGDAED_04525	CDS	1158				hypothetical protein
LEMGDAED_04526	CDS	279	dapB_1	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
LEMGDAED_04527	CDS	405				hypothetical protein
LEMGDAED_04528	CDS	672				hypothetical protein
LEMGDAED_04529	CDS	312				hypothetical protein
LEMGDAED_04530	CDS	339	fdxA_2		COG1146	Ferredoxin-2
LEMGDAED_04531	CDS	798				hypothetical protein
LEMGDAED_04532	CDS	627	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
LEMGDAED_04533	CDS	708				hypothetical protein
LEMGDAED_04534	CDS	600				hypothetical protein
LEMGDAED_04535	CDS	288				hypothetical protein
LEMGDAED_04536	CDS	687	ompW		COG3047	Outer membrane protein W
LEMGDAED_04537	CDS	159				hypothetical protein
LEMGDAED_04538	CDS	261	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
LEMGDAED_04539	CDS	375	mraZ_1			Transcriptional regulator MraZ
LEMGDAED_04540	CDS	534				hypothetical protein
LEMGDAED_04541	CDS	186				hypothetical protein
LEMGDAED_04542	CDS	933	hflC_1		COG0330	Modulator of FtsH protease HflC
LEMGDAED_04543	CDS	447	hflK_1		COG0330	Modulator of FtsH protease HflK
LEMGDAED_04544	CDS	756				hypothetical protein
LEMGDAED_04545	CDS	426				hypothetical protein
LEMGDAED_04546	CDS	288	garD_2	4.2.1.42		Galactarate dehydratase (L-threo-forming)
LEMGDAED_04547	CDS	1428				hypothetical protein
LEMGDAED_04548	CDS	900	potH_2		COG1176	Putrescine transport system permease protein PotH
LEMGDAED_04549	CDS	1179	potA_5	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
LEMGDAED_04550	CDS	1116	potF		COG0687	Putrescine-binding periplasmic protein
LEMGDAED_04551	CDS	573				hypothetical protein
LEMGDAED_04552	CDS	102	acpP_1		COG0236	Acyl carrier protein AcpP
LEMGDAED_04553	CDS	831				hypothetical protein
LEMGDAED_04554	CDS	1212	moeA_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
LEMGDAED_04555	CDS	489	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
LEMGDAED_04556	CDS	537	trpC_1	4.1.1.48		Indole-3-glycerol phosphate synthase
LEMGDAED_04557	CDS	579	QRSL1_2	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
LEMGDAED_04558	CDS	411				hypothetical protein
LEMGDAED_04559	CDS	453				hypothetical protein
LEMGDAED_04560	CDS	222				hypothetical protein
LEMGDAED_04561	CDS	432				hypothetical protein
LEMGDAED_04562	CDS	327	sdpR		COG0640	Transcriptional repressor SdpR
LEMGDAED_04563	CDS	213				hypothetical protein
LEMGDAED_04564	CDS	738				hypothetical protein
LEMGDAED_04565	CDS	249				hypothetical protein
LEMGDAED_04566	CDS	186				hypothetical protein
LEMGDAED_04567	CDS	135	pstA_1		COG0581	Phosphate transport system permease protein PstA
LEMGDAED_04568	CDS	801	pstB_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
LEMGDAED_04569	CDS	474				hypothetical protein
LEMGDAED_04570	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
LEMGDAED_04571	CDS	813				hypothetical protein
LEMGDAED_04572	CDS	396	dhaa	4.1.3.41	COG3616	3-hydroxy-D-aspartate aldolase
LEMGDAED_04573	CDS	249	yqgN		COG0212	putative protein YqgN
LEMGDAED_04574	CDS	198				hypothetical protein
LEMGDAED_04575	CDS	618				hypothetical protein
LEMGDAED_04576	CDS	948	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
LEMGDAED_04577	CDS	852				hypothetical protein
LEMGDAED_04578	CDS	633	rsmA_2	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
LEMGDAED_04579	CDS	357	gmk_1	2.7.4.8	COG0194	Guanylate kinase
LEMGDAED_04580	CDS	1104	wecA_2	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
LEMGDAED_04581	CDS	465				hypothetical protein
LEMGDAED_04582	CDS	846				hypothetical protein
LEMGDAED_04583	CDS	570	regA_2		COG4567	Photosynthetic apparatus regulatory protein RegA
LEMGDAED_04584	CDS	1350	regB_1	2.7.13.3		Sensor histidine kinase RegB
LEMGDAED_04585	CDS	1302				hypothetical protein
LEMGDAED_04586	CDS	225				hypothetical protein
LEMGDAED_04587	CDS	792	garL_1	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
LEMGDAED_04588	CDS	1305	dctM_9		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
LEMGDAED_04589	CDS	522				hypothetical protein
LEMGDAED_04590	CDS	993			COG1638	Solute-binding protein
LEMGDAED_04591	CDS	696				hypothetical protein
LEMGDAED_04592	CDS	1599				hypothetical protein
LEMGDAED_04593	CDS	1413	aam_2	3.5.1.13	COG0154	Acylamidase
LEMGDAED_04594	CDS	264				hypothetical protein
LEMGDAED_04595	CDS	135				hypothetical protein
LEMGDAED_04596	CDS	1011	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
LEMGDAED_04597	CDS	1266	otnK	2.7.1.217		3-oxo-tetronate kinase
LEMGDAED_04598	CDS	417				hypothetical protein
LEMGDAED_04599	CDS	288	mmgC_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LEMGDAED_04600	CDS	573				hypothetical protein
LEMGDAED_04601	CDS	114				hypothetical protein
LEMGDAED_04602	CDS	189				hypothetical protein
LEMGDAED_04603	CDS	198	ilvC_1	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
LEMGDAED_04604	CDS	612	artJ		COG0834	ABC transporter arginine-binding protein 1
LEMGDAED_04605	CDS	150				hypothetical protein
LEMGDAED_04606	CDS	261				hypothetical protein
LEMGDAED_04607	CDS	240				hypothetical protein
LEMGDAED_04608	CDS	129				hypothetical protein
LEMGDAED_04609	CDS	804				hypothetical protein
LEMGDAED_04610	CDS	273				hypothetical protein
LEMGDAED_04611	CDS	549				hypothetical protein
LEMGDAED_04612	CDS	273				hypothetical protein
LEMGDAED_04613	CDS	1248				hypothetical protein
LEMGDAED_04614	CDS	225				hypothetical protein
LEMGDAED_04615	CDS	849				hypothetical protein
LEMGDAED_04616	CDS	795				hypothetical protein
LEMGDAED_04617	CDS	396				hypothetical protein
LEMGDAED_04618	CDS	432				hypothetical protein
LEMGDAED_04619	CDS	504	thrB_1	2.7.1.39		Homoserine kinase
LEMGDAED_04620	CDS	408	fliX			Flagellar assembly protein FliX
LEMGDAED_04621	CDS	288				hypothetical protein
LEMGDAED_04622	CDS	150				hypothetical protein
LEMGDAED_04623	CDS	1005	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
LEMGDAED_04624	CDS	1023				hypothetical protein
LEMGDAED_04625	CDS	1185				hypothetical protein
LEMGDAED_04626	CDS	636				hypothetical protein
LEMGDAED_04627	CDS	1785				hypothetical protein
LEMGDAED_04628	CDS	336	grxD_1		COG0278	Glutaredoxin 4
LEMGDAED_04629	CDS	273				hypothetical protein
LEMGDAED_04630	CDS	237			COG0271	putative protein RP812
LEMGDAED_04631	CDS	2211	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
LEMGDAED_04632	CDS	438				hypothetical protein
LEMGDAED_04633	CDS	888				hypothetical protein
LEMGDAED_04634	CDS	696	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
LEMGDAED_04635	CDS	315				hypothetical protein
LEMGDAED_04636	CDS	414				hypothetical protein
LEMGDAED_04637	CDS	207				hypothetical protein
LEMGDAED_04638	CDS	402				hypothetical protein
LEMGDAED_04639	CDS	786				hypothetical protein
LEMGDAED_04640	CDS	1209	csd	2.8.1.7		putative cysteine desulfurase
LEMGDAED_04641	CDS	354				hypothetical protein
LEMGDAED_04642	CDS	225				hypothetical protein
LEMGDAED_04643	CDS	135				hypothetical protein
LEMGDAED_04644	CDS	93				hypothetical protein
LEMGDAED_04645	CDS	1014				hypothetical protein
LEMGDAED_04646	CDS	957				hypothetical protein
LEMGDAED_04647	CDS	429	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LEMGDAED_04648	CDS	285				hypothetical protein
LEMGDAED_04649	CDS	195	rpmD		COG1841	50S ribosomal protein L30
LEMGDAED_04650	CDS	258	rpsE_1		COG0098	30S ribosomal protein S5
LEMGDAED_04651	CDS	966				hypothetical protein
LEMGDAED_04652	CDS	969				hypothetical protein
LEMGDAED_04653	CDS	870				hypothetical protein
LEMGDAED_04654	CDS	1254				hypothetical protein
LEMGDAED_04655	CDS	891	dmlR_4			HTH-type transcriptional regulator DmlR
LEMGDAED_04656	CDS	321				hypothetical protein
LEMGDAED_04657	CDS	612	comR_2			HTH-type transcriptional repressor ComR
LEMGDAED_04658	CDS	630	leuE_2		COG1280	Leucine efflux protein
LEMGDAED_04659	CDS	804				hypothetical protein
LEMGDAED_04660	CDS	420				hypothetical protein
LEMGDAED_04661	CDS	432				hypothetical protein
LEMGDAED_04662	CDS	198				hypothetical protein
LEMGDAED_04663	CDS	381				hypothetical protein
LEMGDAED_04664	CDS	912	gcvA_3			Glycine cleavage system transcriptional activator
LEMGDAED_04665	CDS	825				hypothetical protein
LEMGDAED_04666	CDS	792	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
LEMGDAED_04667	CDS	870	garR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
LEMGDAED_04668	CDS	159				hypothetical protein
LEMGDAED_04669	CDS	582				hypothetical protein
LEMGDAED_04670	CDS	324				hypothetical protein
LEMGDAED_04671	CDS	177	dapB_2	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
LEMGDAED_04672	CDS	621	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
LEMGDAED_04673	CDS	870				hypothetical protein
LEMGDAED_04674	CDS	165				hypothetical protein
LEMGDAED_04675	CDS	168	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
LEMGDAED_04676	CDS	435				hypothetical protein
LEMGDAED_04677	CDS	459				hypothetical protein
LEMGDAED_04678	CDS	588				hypothetical protein
LEMGDAED_04679	CDS	363	lacG_1			Lactose transport system permease protein LacG
LEMGDAED_04680	CDS	843				hypothetical protein
LEMGDAED_04681	CDS	630				hypothetical protein
LEMGDAED_04682	CDS	447	hisH_1	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
LEMGDAED_04683	CDS	735	hisA_1	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
LEMGDAED_04684	CDS	468				hypothetical protein
LEMGDAED_04685	CDS	321	cynT	4.2.1.1	COG0288	Carbonic anhydrase
LEMGDAED_04686	CDS	447				hypothetical protein
LEMGDAED_04687	CDS	1680	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
LEMGDAED_04688	CDS	654				hypothetical protein
LEMGDAED_04689	CDS	147				hypothetical protein
LEMGDAED_04690	CDS	783	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
LEMGDAED_04691	CDS	1194	uctC_6	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
LEMGDAED_04692	CDS	387	yqjF_1		COG2259	Inner membrane protein YqjF
LEMGDAED_04693	CDS	432		5.1.1.8		putative 4-hydroxyproline 2-epimerase
LEMGDAED_04694	CDS	894	cynR			HTH-type transcriptional regulator CynR
LEMGDAED_04695	CDS	432				hypothetical protein
